0.798160959518878,0.836693557040046,0.788258929543788,0
0.836693557040046,0.788258929543788,0.718594290173401,0
0.788258929543788,0.718594290173401,0.812356172434756,0
0.718594290173401,0.812356172434756,0.805269211987172,0
0.812356172434756,0.805269211987172,0.781918471785434,0
0.805269211987172,0.781918471785434,0.82502750133407,0
0.781918471785434,0.82502750133407,0.833782303751735,1
0.82502750133407,0.833782303751735,0.792164359979294,1
0.833782303751735,0.792164359979294,0.81685307847483,1
0.792164359979294,0.81685307847483,0.795203189953567,1
0.81685307847483,0.795203189953567,0.93571906023451,1
0.795203189953567,0.93571906023451,0.808579551237158,1
0.93571906023451,0.808579551237158,0.834104085860564,1
