0.457261059504475,0.770235651510676,0.591080783141137,0.669821733742025,0.628449601717069,0.655915891474664,0.602097286819261,0.691015553864533,0.607830735957942,0.650995993424811,0.635182688199711,0
0.401484486929893,0.83214225949059,0.650435362062254,0.540173915848628,0.653709536206889,0.731434024283475,0.563856835841505,0.638392832443352,0.691531682883718,0.602683080887281,0.653402885734134,1
0.445674550520557,0.758479637233396,0.657056296443622,0.600649705746402,0.633572393388891,0.676936579770537,0.590640613365377,0.714354286382673,0.574363855724882,0.671246107939045,0.634471381690782,0
0.490590601816291,0.695375397334752,0.656104138840002,0.635653083765528,0.654459927333397,0.624204448089075,0.599081537800201,0.717684092582269,0.597839738469738,0.647057197035015,0.637166297086341,0
0.452783584938382,0.766377742201133,0.644579293822708,0.595216925799212,0.670488165016164,0.626616246588729,0.615087480934397,0.711237426134094,0.573697696232568,0.669992445131349,0.637772755350004,0
0.456308927017018,0.736765641550416,0.661820960463242,0.610099799162453,0.670194969001423,0.601401554887537,0.655473698371614,0.651546073547446,0.634289220642132,0.650559512378565,0.62823654034827,0
0.420869782306632,0.800740545838027,0.632753911899024,0.60439645504926,0.670760090600213,0.622412296800383,0.599936042798256,0.751318953887997,0.544287265007599,0.686686067250329,0.629310501206101,0
0.48681081992725,0.687461747223381,0.653027143775701,0.646711923587564,0.629017253221291,0.641278573919315,0.643692801145294,0.658865054534297,0.621379664077318,0.632171049741176,0.656835541681047,0
0.388365781780209,0.86038401475731,0.627757275182499,0.542355665044839,0.675006653243698,0.690730697513648,0.612444338656269,0.609224508219463,0.689838889968226,0.616542842764011,0.647538089289914,1
0.45919639032443,0.742890455643881,0.643285099078332,0.647474541549347,0.622524144222758,0.650570963392884,0.600779645278181,0.71122450222616,0.595919882332574,0.658083195185599,0.637346428775177,0
0.453174520582671,0.758404516937153,0.656725192770422,0.581557486190948,0.676827102747187,0.624953477859836,0.629422328344939,0.698613915621002,0.580760105376928,0.66107554720715,0.639182608157768,0
0.37825137629627,0.860094228872581,0.658998665725128,0.517428228595851,0.674969215171558,0.6826573241966,0.632578939218573,0.607499059941002,0.664481710281928,0.642577780993725,0.63837639712437,1
0.488746730207956,0.672572715168395,0.700883071147492,0.612469975489975,0.599467280831996,0.687295888022897,0.648170278809299,0.61279060542278,0.64072691330563,0.655396901410892,0.638719301953101,0
0.43551134227441,0.769304149271868,0.650355416099,0.622777286627772,0.626979310097538,0.655038685996533,0.608206771641278,0.714760951652688,0.574809375762402,0.67778454059811,0.628860437797023,0
0.466427951543328,0.696461845965428,0.682731915420325,0.620690871859264,0.651144597644964,0.632947135836688,0.620962217221861,0.680686302381891,0.613485037921877,0.651406498958348,0.640148721099702,0
0.453185450819588,0.728562749256791,0.647837575970905,0.649628935715396,0.614748583891312,0.670631868321289,0.602121680697783,0.68478517877824,0.635350346590768,0.621409469978696,0.648113183449795,0
0.483565661335465,0.667548017554273,0.691630131577362,0.627881734008851,0.630184041527594,0.648042269322611,0.627622262350953,0.672113042234417,0.634832134776012,0.623850328743866,0.648786135369372,0
0.481945067981263,0.66308838106153,0.701333952960335,0.630910879187416,0.645907131658693,0.630943863900003,0.607511571333708,0.698133541191751,0.621723445123057,0.631314371395066,0.649347672017078,0
0.450624902399479,0.752999054058041,0.651982624375912,0.605811747644337,0.675987848244052,0.610903166427883,0.626808143636857,0.701212253170926,0.583299909296429,0.665716481954931,0.637907735806531,0
0.443311208931595,0.705935429100348,0.726102526292936,0.606170976829631,0.600880069179845,0.682969305747793,0.628465874212009,0.62666833761665,0.640799056923259,0.668384588099584,0.627063191571409,0
