0.681158600771312,0.769860335776453,0.855770502110402,0
0.769860335776453,0.855770502110402,0.807675026543628,0
0.855770502110402,0.807675026543628,0.832749643272214,0
0.807675026543628,0.832749643272214,0.803172156384674,0
0.832749643272214,0.803172156384674,0.767076305849516,0
0.803172156384674,0.767076305849516,0.821540575856852,0
0.767076305849516,0.821540575856852,0.819684965653412,0
0.821540575856852,0.819684965653412,0.82901687267241,0
0.819684965653412,0.82901687267241,0.817117751415503,0
0.82901687267241,0.817117751415503,0.758666538485403,0
0.817117751415503,0.758666538485403,0.744622402449514,0
0.758666538485403,0.744622402449514,0.81941169216996,0
0.744622402449514,0.81941169216996,0.794609918141179,0
0.81941169216996,0.794609918141179,0.705777244815066,0
0.794609918141179,0.705777244815066,0.854660888977792,0
0.705777244815066,0.854660888977792,0.814248065944583,0
0.854660888977792,0.814248065944583,0.792915412230289,0
0.814248065944583,0.792915412230289,0.816736627954663,0
0.792915412230289,0.816736627954663,0.767380880147093,0
0.816736627954663,0.767380880147093,0.804175048396347,0
0.767380880147093,0.804175048396347,0.795113148257736,0
0.804175048396347,0.795113148257736,0.813284470602181,0
0.795113148257736,0.813284470602181,0.803689737814203,0
0.813284470602181,0.803689737814203,0.807084706966579,0
0.803689737814203,0.807084706966579,0.77828511220014,0
0.807084706966579,0.77828511220014,0.8139436214011,0
0.77828511220014,0.8139436214011,0.827088841034476,0
0.8139436214011,0.827088841034476,0.842935758309052,0
0.827088841034476,0.842935758309052,0.782102765268841,0
0.842935758309052,0.782102765268841,0.795281707812413,0
0.782102765268841,0.795281707812413,0.855834103862414,0
0.795281707812413,0.855834103862414,0.799716004276516,0
0.855834103862414,0.799716004276516,0.730964980565074,0
0.799716004276516,0.730964980565074,0.763532746919493,0
0.730964980565074,0.763532746919493,0.815611362769817,0
0.763532746919493,0.815611362769817,0.737426994875572,0
0.815611362769817,0.737426994875572,0.818424441785057,0
0.737426994875572,0.818424441785057,0.824456209377164,0
0.818424441785057,0.824456209377164,0.850965241328467,0
