0.20352638,1.0
0.044186622,0.0
0.05163309,0.0
0.029669553,1.0
0.25051948,0.0
0.029701114,0.0
0.1362223,1.0
0.039712667,0.0
0.09343517,0.0
0.0025605857,0.0
0.0920769,0.0
0.20644951,0.0
0.023094028,0.0
0.09231681,0.0
0.0018548071,0.0
0.52250576,0.0
0.08709419,0.0
0.1185607,1.0
0.34742996,0.0
0.0006760955,0.0
0.15580577,0.0
0.032713294,0.0
0.034650058,0.0
0.6241561,1.0
0.5184203,1.0
0.60285836,1.0
0.15998569,0.0
0.124875486,0.0
0.0061112344,0.0
0.38602874,1.0
0.111448914,0.0
0.018889874,0.0
0.05967945,0.0
0.4166533,1.0
0.003992796,0.0
0.007939577,0.0
0.015905887,0.0
0.12143785,0.0
0.24512872,1.0
0.026053756,0.0
0.07231286,0.0
0.004501462,0.0
0.018355608,0.0
0.38725975,0.0
0.7257728,1.0
0.046706706,1.0
0.08896905,0.0
0.06750551,0.0
0.03207144,0.0
0.013432175,0.0
0.044657707,0.0
0.5411438,1.0
0.026847005,1.0
0.19912946,1.0
0.38456425,0.0
0.081903964,0.0
0.2691899,1.0
0.04214841,0.0
0.329713,0.0
0.024514943,0.0
0.16819409,0.0
0.0077762604,0.0
0.91522586,1.0
0.0937005,0.0
0.7394696,1.0
0.3024943,0.0
0.117096186,0.0
0.9998903,0.0
0.024707675,0.0
0.11306423,0.0
0.07762051,0.0
0.017062694,0.0
0.02338779,0.0
0.18569809,1.0
0.27003938,0.0
0.1607961,0.0
0.027303845,0.0
0.13616392,0.0
0.15135145,0.0
0.055333853,0.0
0.008673608,0.0
0.06702602,1.0
0.04186982,0.0
0.028197736,0.0
0.13918224,0.0
0.154405,0.0
0.0021561384,0.0
0.2171768,1.0
0.1703322,0.0
0.033075064,0.0
0.09155589,1.0
0.0076589286,0.0
0.51916736,0.0
0.3048767,0.0
0.14487988,0.0
0.11143449,0.0
0.14954334,0.0
0.21101555,0.0
0.31292206,0.0
0.040199846,0.0
0.06690624,0.0
0.042792678,0.0
0.084438235,0.0
0.0066244304,0.0
0.24191031,0.0
0.0046280622,0.0
0.048246056,0.0
0.0031686425,0.0
0.17534041,0.0
0.028795749,0.0
0.008071154,1.0
0.69726694,0.0
0.21697447,0.0
0.028762668,0.0
0.47246447,0.0
0.010635287,0.0
0.054791123,0.0
0.096010834,0.0
0.16250649,0.0
0.2307955,0.0
0.04614216,0.0
0.092858374,0.0
0.036445677,0.0
0.09391245,0.0
0.38458452,0.0
0.93906397,1.0
0.08801833,0.0
0.36063194,1.0
0.034630775,0.0
0.71009,1.0
0.015899211,0.0
0.0089122355,0.0
0.023002654,0.0
0.025980026,0.0
0.007247865,0.0
0.041532397,0.0
0.03959006,0.0
0.67314124,1.0
0.007337451,0.0
0.0969038,0.0
0.044724733,0.0
0.11101872,1.0
0.0009599924,0.0
0.5595392,1.0
0.10604039,0.0
0.21399668,0.0
0.7620841,1.0
0.082449496,0.0
0.017290324,0.0
0.0037167072,0.0
0.016570479,0.0
0.016115665,0.0
0.030154586,0.0
0.33837584,0.0
0.2895614,1.0
0.2397314,0.0
0.34772915,1.0
0.17108753,1.0
0.017774642,0.0
0.028736085,0.0
0.020344526,0.0
0.11970201,0.0
0.4117665,1.0
0.00547269,0.0
0.009926647,1.0
0.16301218,1.0
0.31038326,1.0
0.037847728,0.0
0.18132532,0.0
0.06245047,0.0
0.56605166,1.0
0.36440578,0.0
0.12371126,0.0
0.01535359,0.0
0.24939209,0.0
0.0015731752,0.0
0.22737217,0.0
0.007745594,1.0
0.5262335,1.0
0.00037312508,0.0
0.20350417,0.0
0.0039129555,0.0
0.1414577,1.0
0.06922713,0.0
0.06538507,0.0
0.05757636,0.0
0.6126723,1.0
0.107563764,0.0
0.63391656,1.0
0.44466037,0.0
0.034505546,1.0
0.034262896,0.0
0.03485295,0.0
0.20721221,0.0
0.30887645,0.0
2.4450514e-05,0.0
0.011420876,0.0
0.41458052,1.0
0.041824132,0.0
0.020816237,0.0
0.09229937,0.0
0.025753558,0.0
0.0077653527,0.0
0.014880687,0.0
0.09743145,0.0
0.24668536,0.0
0.06815696,0.0
0.01408115,0.0
0.05271408,0.0
0.0451926,0.0
0.01331991,0.0
0.40786082,0.0
0.06325856,0.0
0.17413634,1.0
0.14153394,0.0
0.0021354854,0.0
0.1422213,0.0
0.018852353,0.0
0.008671254,0.0
0.01913935,0.0
0.45869976,0.0
0.7645743,0.0
0.7714716,0.0
0.14766654,0.0
0.015934676,0.0
0.13640824,0.0
0.026057273,0.0
0.124027014,1.0
0.13472387,0.0
0.018338472,0.0
0.040446073,0.0
0.36017787,0.0
0.4328959,1.0
0.005963236,0.0
0.0049016476,0.0
0.005895734,0.0
0.07826707,0.0
0.14009285,0.0
0.60614896,1.0
0.028700292,0.0
0.22022933,0.0
0.0056094825,0.0
0.02146539,0.0
0.024629712,0.0
0.81456816,0.0
0.0044187903,0.0
0.2685073,0.0
0.00442183,0.0
0.091104984,0.0
0.12860084,0.0
0.09456998,0.0
0.03744951,0.0
0.63953584,1.0
0.22016999,0.0
0.28779918,0.0
0.03107971,0.0
0.0450297,0.0
0.4683107,1.0
0.31173262,1.0
0.678634,1.0
0.0069204867,0.0
0.07950944,0.0
0.025165915,0.0
0.013466567,0.0
0.42288294,1.0
0.29950774,1.0
0.05835685,0.0
0.2544155,0.0
0.3335308,0.0
0.14577377,0.0
0.08639485,0.0
0.006736338,0.0
0.06045282,0.0
0.0123796165,0.0
0.053975374,0.0
0.08656666,0.0
0.12482402,0.0
0.04129383,0.0
0.36110097,0.0
0.24928626,0.0
0.061796904,0.0
0.04974845,0.0
0.06822276,0.0
0.040177047,0.0
0.55479807,1.0
0.028742522,0.0
0.9612339,1.0
0.016461253,0.0
0.17832139,0.0
0.2111316,0.0
0.059607446,0.0
0.15171072,0.0
0.48486093,0.0
0.094361216,0.0
0.49092615,1.0
0.16649753,0.0
0.0004133582,0.0
0.293805,0.0
0.41482133,0.0
0.0064873993,0.0
0.0044241846,0.0
0.018142074,0.0
0.1269381,0.0
0.08132774,1.0
0.02327472,0.0
0.037724197,0.0
0.081641495,0.0
0.01259768,0.0
0.0063946545,1.0
0.007817566,0.0
0.043496817,0.0
0.013558,0.0
0.18268812,1.0
0.08805251,0.0
0.30192605,0.0
0.016549736,0.0
0.0054474473,1.0
0.36641872,1.0
0.037518024,0.0
0.012677252,0.0
0.08259559,0.0
0.11680752,0.0
0.48890203,0.0
0.16846907,0.0
0.71785223,0.0
0.28448063,0.0
0.35895735,0.0
0.05696246,1.0
0.2637277,0.0
0.052321076,0.0
0.23866564,0.0
0.09085336,0.0
0.018249094,1.0
0.020514637,0.0
0.50066954,1.0
0.0020964146,1.0
0.019305557,0.0
0.18921512,0.0
0.09451562,1.0
0.92050767,1.0
0.006813675,0.0
0.03127259,0.0
0.08849889,0.0
0.024825692,0.0
0.0010604262,0.0
0.053914487,0.0
0.28822955,1.0
0.20341593,0.0
0.045300245,0.0
0.017976046,0.0
0.034992844,0.0
0.053231955,0.0
0.23489094,1.0
0.03288439,0.0
0.907647,0.0
0.50016296,1.0
0.004073322,0.0
0.009363055,0.0
0.047276676,0.0
0.05130887,0.0
0.004521489,0.0
0.018295407,0.0
0.009064913,0.0
0.009972423,0.0
0.012201041,0.0
0.08226311,0.0
0.005381435,0.0
0.12665057,0.0
0.1850363,0.0
0.06278974,0.0
0.22104678,0.0
0.08210468,0.0
0.0192658,0.0
0.013918787,0.0
0.32271558,0.0
0.029413909,0.0
0.065013915,1.0
0.073340595,0.0
0.013903111,0.0
0.027383,0.0
0.12495336,0.0
0.26443523,1.0
0.5088464,1.0
0.0413917,0.0
0.4360983,1.0
0.38441873,1.0
0.15146309,1.0
0.6643026,1.0
0.21634296,1.0
0.028232455,0.0
0.27147365,0.0
0.7045729,1.0
0.050680697,0.0
0.023577064,0.0
0.07633802,0.0
0.0002129972,0.0
0.0101548135,0.0
0.6427151,0.0
0.16052398,0.0
0.5572165,1.0
0.016735107,0.0
0.31715888,0.0
0.6772692,1.0
0.0018215477,0.0
0.007987678,0.0
0.5642719,1.0
0.25007087,1.0
0.045841157,0.0
0.025440544,0.0
0.52987117,1.0
0.2633532,1.0
0.106458694,1.0
0.28608495,0.0
0.0020810664,0.0
0.5497219,0.0
0.13103718,0.0
0.025685012,0.0
0.029795438,0.0
0.2542106,0.0
0.11381778,0.0
0.03140405,1.0
0.22132027,0.0
0.090464324,0.0
0.019165397,0.0
0.003531456,0.0
0.01076448,0.0
0.038651466,0.0
0.013192534,1.0
0.25002185,1.0
0.30844462,1.0
0.6409063,1.0
0.039111614,0.0
0.1657553,0.0
0.117203414,1.0
0.008188665,0.0
0.07437101,0.0
0.0015214086,0.0
0.24732307,0.0
0.07064724,0.0
0.12563634,1.0
0.01065135,0.0
0.04254186,0.0
0.12740874,0.0
0.27792445,0.0
0.061313212,0.0
0.07173973,0.0
0.62766427,1.0
0.039796233,0.0
0.21565065,0.0
0.056062907,0.0
0.80946493,0.0
0.02076438,0.0
0.039990067,0.0
0.034313172,0.0
0.04151222,0.0
0.19926554,0.0
0.17566514,0.0
0.104369074,0.0
0.27455,0.0
0.016416043,0.0
0.16724053,0.0
0.044320673,1.0
0.4477513,0.0
0.0009726286,0.0
0.101442784,0.0
0.011650264,0.0
0.16677836,1.0
0.039609343,0.0
0.097387135,0.0
0.7481922,1.0
0.040754676,0.0
0.08239588,0.0
0.4860207,1.0
0.42764044,0.0
0.014958113,0.0
0.046245903,0.0
0.34851742,0.0
0.073797375,0.0
0.105626345,1.0
0.0037332773,0.0
0.04491052,0.0
0.013277322,0.0
0.07327402,0.0
0.0039801598,0.0
0.13779482,0.0
0.33507138,0.0
0.042787254,0.0
0.025900275,0.0
0.060355306,0.0
0.044852585,0.0
0.096037954,0.0
0.92597723,1.0
0.50443447,0.0
0.0052557886,0.0
0.0087507665,0.0
0.19332144,0.0
0.07592273,0.0
0.17071965,0.0
0.07173401,0.0
0.09778479,0.0
0.6597762,1.0
0.2260381,0.0
0.07864198,0.0
0.2038055,1.0
0.6408477,1.0
0.051886708,0.0
0.33239436,0.0
0.5590385,1.0
